[2023-04-28 10:06:03,787->resubmit.py->getProcedureInstanceKeys():38]INFO: Reading report . . .
[2023-04-28 10:26:44,021->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:44,455->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:44,897->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:45,335->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:45,758->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:46,185->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:46,621->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:47,054->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:47,482->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:47,906->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:48,325->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:48,774->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:49,224->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:49,657->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:50,079->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:50,515->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:50,947->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:51,373->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:51,789->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:52,212->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:52,634->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:53,052->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:53,477->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:53,916->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:54,342->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:54,774->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:55,200->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:55,616->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:56,035->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:56,458->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:56,877->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:57,298->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:57,717->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:58,143->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:58,559->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:58,998->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:59,422->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:26:59,835->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:00,297->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:00,729->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:01,144->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:01,564->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:01,982->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:02,401->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:02,827->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:03,249->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:03,676->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:04,110->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:04,531->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:04,946->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:05,377->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:05,804->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:06,229->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:06,668->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:07,086->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:07,504->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:07,934->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:08,365->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:08,783->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:09,212->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:09,638->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:10,059->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:10,493->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:10,925->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:11,369->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:11,788->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:12,211->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:12,635->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:13,063->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:13,518->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:13,946->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:14,376->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:14,800->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:15,221->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:15,636->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:16,060->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:16,509->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:16,943->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:17,374->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:17,831->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:18,266->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:18,688->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:19,109->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:19,547->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:19,978->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:20,401->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:20,819->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:21,243->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:21,679->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:22,100->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:22,529->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:22,946->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:23,367->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:23,809->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:24,246->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:24,672->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:25,094->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:25,516->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:25,948->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:26,386->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:26,806->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:27,230->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:27,648->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:28,107->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:28,537->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:28,961->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:29,379->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:29,804->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:30,231->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:30,674->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:31,101->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:31,524->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:31,951->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:32,376->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:32,807->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:33,228->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:33,651->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:34,072->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:34,534->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:34,972->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:35,415->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:35,840->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:36,263->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:36,690->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:37,127->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:37,543->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:37,972->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:38,396->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:38,814->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:39,247->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:39,665->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:27:40,082->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
